id,created_at,query,weather_location,temperatureC,humidityPercent,heatIndexC,heatLevel,summary,actions,safetyTips,confidenceScore,source
677c7cf9-07ec-4e93-b685-01e6ac18d646,2026-05-19T19:20:37.582Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",27.2,84,30.6,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Avoid peak heat exposure.","Reduce the duration of outdoor activities during peak heat hours. | Increase water break frequency and check on at-risk students.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",1,"python"
f6caa6b9-5233-487e-a2b5-a7f390191cd8,2026-05-19T19:20:37.609Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",27.2,84,30.6,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Avoid peak heat exposure.","Reduce the duration of outdoor activities during peak heat hours. | Increase water break frequency and check on at-risk students.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",1,"python"
8c92b1de-a867-41ac-b883-3fe0d086c9c4,2026-05-19T19:21:29.842Z,"Give a single-sentence heat advisory for a parent. Current temperature is 27.2°C, heat index is 30.6°C (caution). Condition: broken clouds. Keep it short and practical.","<REDACTED_LOCATION>",27.2,84,30.6,caution,"Outdoor safety depends on current heat level (caution) at 30.6°C heat index. Keep hydration in mind today.","Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
27e72eb0-0447-495b-9d34-5d2639158dd4,2026-05-19T19:21:37.676Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",27.2,84,30.6,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Keep hydration in mind today.","Reduce the duration of outdoor activities during peak heat hours. | Increase water break frequency and check on at-risk students.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",1,"python"
2a44c702-2d2a-4265-b4dd-708ee7593f47,2026-05-19T19:21:37.656Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",27.2,84,30.6,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Keep hydration in mind today.","Reduce the duration of outdoor activities during peak heat hours. | Increase water break frequency and check on at-risk students.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",1,"python"
b3dbd1e9-ec9d-4709-b772-09894789688e,2026-05-19T19:22:30.331Z,"Give a single-sentence heat advisory for a parent. Current temperature is 27.2°C, heat index is 30.6°C (caution). Condition: broken clouds. Keep it short and practical.","<REDACTED_LOCATION>",27.2,84,30.6,caution,"Outdoor safety depends on current heat level (caution) at 30.6°C heat index. Stand by for school updates.","Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods.","Pause activity immediately if symptoms appear. | Watch for dizziness, fatigue, or headache signs.",0.92,"fallback"
70b876cf-cf66-4634-963d-39d256536693,2026-05-19T19:22:36.172Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",27.2,84,30.6,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Stand by for school updates.","Increase water break frequency and check on at-risk students. | Reduce the duration of outdoor activities during peak heat hours.","Watch for dizziness, nausea, or unusual fatigue. | Schedule outdoor activities earlier in the day if possible.",1,"python"
4035a7ea-2639-4183-a7ce-e213d17a995b,2026-05-19T19:22:36.165Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",27.2,84,30.6,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Stand by for school updates.","Increase water break frequency and check on at-risk students. | Reduce the duration of outdoor activities during peak heat hours.","Watch for dizziness, nausea, or unusual fatigue. | Schedule outdoor activities earlier in the day if possible.",1,"python"
fb43106b-1bea-48f2-a154-8a460c74c59c,2026-05-19T19:31:32.372Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",27.2,81,30.3,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Stand by for school updates.","Increase water break frequency and check on at-risk students. | Reduce the duration of outdoor activities during peak heat hours.","Watch for dizziness, nausea, or unusual fatigue. | Schedule outdoor activities earlier in the day if possible.",1,"python"
c8bc4a0c-edeb-4f31-979a-62bc4e2a70ef,2026-05-19T19:31:35.958Z,"Give a single-sentence heat advisory for a parent. Current temperature is 27.2°C, heat index is 30.3°C (caution). Condition: broken clouds. Keep it short and practical.","<REDACTED_LOCATION>",27.2,81,30.3,caution,"Outdoor safety depends on current heat level (caution) at 30.3°C heat index. Stand by for school updates.","Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods.","Pause activity immediately if symptoms appear. | Watch for dizziness, fatigue, or headache signs.",0.92,"fallback"
9cf91de5-a95d-4d5d-ad68-78c485a7e82e,2026-05-19T19:31:43.564Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",27.2,81,30.3,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Stand by for school updates.","Increase water break frequency and check on at-risk students. | Reduce the duration of outdoor activities during peak heat hours.","Watch for dizziness, nausea, or unusual fatigue. | Schedule outdoor activities earlier in the day if possible.",1,"python"
1991600b-101a-4663-9524-dfa3b1bbb6c5,2026-05-19T19:32:29.576Z,"Give a single-sentence heat advisory for a parent. Current temperature is 27.2°C, heat index is 30.3°C (caution). Condition: broken clouds. Keep it short and practical.","<REDACTED_LOCATION>",27.2,81,30.3,caution,"Outdoor safety depends on current heat level (caution) at 30.3°C heat index. Avoid peak heat exposure.","Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
0d97502c-e37a-4da7-9397-defec00008dc,2026-05-19T19:32:37.680Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",27.2,81,30.3,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Avoid peak heat exposure.","Reduce the duration of outdoor activities during peak heat hours. | Increase water break frequency and check on at-risk students.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",1,"python"
0c62178a-1372-4244-97f6-eece2c7f4bcd,2026-05-19T19:32:37.671Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",27.2,81,30.3,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Avoid peak heat exposure.","Reduce the duration of outdoor activities during peak heat hours. | Increase water break frequency and check on at-risk students.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",1,"python"
b204b67b-c222-466c-9b38-403d09a16716,2026-05-19T19:33:29.315Z,"Give a single-sentence heat advisory for a parent. Current temperature is 27.2°C, heat index is 30.3°C (caution). Condition: broken clouds. Keep it short and practical.","<REDACTED_LOCATION>",27.2,81,30.3,caution,"Outdoor safety depends on current heat level (caution) at 30.3°C heat index. Keep hydration in mind today.","Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
21893563-eb8b-408a-922e-5ac6b28a237c,2026-05-19T19:33:40.469Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",27.2,81,30.3,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Keep hydration in mind today.","Reduce the duration of outdoor activities during peak heat hours. | Increase water break frequency and check on at-risk students.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",1,"python"
1e1c7fef-505e-481a-9560-bde56c81e6e7,2026-05-19T19:33:40.461Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",27.2,81,30.3,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Keep hydration in mind today.","Reduce the duration of outdoor activities during peak heat hours. | Increase water break frequency and check on at-risk students.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",1,"python"
a1fe0e81-c470-4e12-b7cb-fe1cd4cd422a,2026-05-19T19:49:53.770Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",27.1,81,30.1,caution,"Current heat index is 30.1°C (caution). Prioritize hydration, shade, and reduced outdoor exposure. Stand by for school updates.","Ensure drinking water access in classrooms and activity areas. | Monitor students for early heat stress signs and escalate to clinic when needed. | Review current heat index and postpone high-exertion outdoor activity if needed.","Use shaded or indoor alternatives for PE and assemblies when risk is elevated. | Coordinate with class advisers for at-risk students and immediate cooling response. | Encourage frequent hydration every 15 to 20 minutes during hot periods.",0.86,"gemini"
1e2203d8-cab9-4a38-8e4b-b4abe9dea884,2026-05-19T19:50:52.558Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",27.1,81,30.1,caution,"Current heat index is 30.1°C (caution). Prioritize hydration, shade, and reduced outdoor exposure. Avoid peak heat exposure.","Monitor students for early heat stress signs and escalate to clinic when needed. | Review current heat index and postpone high-exertion outdoor activity if needed. | Ensure drinking water access in classrooms and activity areas.","Coordinate with class advisers for at-risk students and immediate cooling response. | Encourage frequent hydration every 15 to 20 minutes during hot periods. | Use shaded or indoor alternatives for PE and assemblies when risk is elevated.",0.86,"gemini"
41d0f556-0ea5-426f-b216-97df0a915eff,2026-05-19T19:51:45.262Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",27.1,81,30.1,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Keep hydration in mind today.","Reduce the duration of outdoor activities during peak heat hours. | Increase water break frequency and check on at-risk students.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",1,"python"
7901d6c1-d7c1-4b24-8f83-f6e06c73f537,2026-05-19T19:52:43.443Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",27.1,81,30.1,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Stand by for school updates.","Increase water break frequency and check on at-risk students. | Reduce the duration of outdoor activities during peak heat hours.","Watch for dizziness, nausea, or unusual fatigue. | Schedule outdoor activities earlier in the day if possible.",1,"python"
1c65484d-c53e-43ed-9f5a-b170910361b0,2026-05-19T19:53:56.619Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",27.1,81,30.1,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Avoid peak heat exposure.","Reduce the duration of outdoor activities during peak heat hours. | Increase water break frequency and check on at-risk students.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",1,"python"
