id,created_at,query,weather_location,temperatureC,humidityPercent,heatIndexC,heatLevel,summary,actions,safetyTips,confidenceScore,source
1570edc4-bdac-41e3-af84-a0394d3000d9,2026-05-19T22:05:45.947Z,"Give a single-sentence heat advisory for a parent. Current temperature is 27.4°C, heat index is 30.9°C (caution). Condition: broken clouds. Keep it short and practical.","Mayamot Elementary School, Antipolo City",27.4,85,31.3,caution,"Outdoor safety depends on current heat level (caution) at 31.3°C heat index. Avoid peak heat exposure.","Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
aaa49edc-d55f-4fac-bcea-dbd67b063949,2026-05-19T22:05:46.357Z,"Give a single-sentence heat advisory for a parent. Current temperature is 27.4°C, heat index is 31.3°C (caution). Condition: broken clouds. Keep it short and practical.","Mayamot Elementary School, Antipolo City",27.4,85,31.3,caution,"Outdoor safety depends on current heat level (caution) at 31.3°C heat index. Avoid peak heat exposure.","Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
d3be1099-18ca-4af7-b3fd-1360c0b850f9,2026-05-19T22:05:52.283Z,"Realtime heat advisory update.","Mayamot Elementary School, Antipolo City",27.4,85,31.3,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Avoid peak heat exposure.","Reduce the duration of outdoor activities during peak heat hours. | Increase water break frequency and check on at-risk students.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",1,"python"
a17988f4-8861-4dbf-9d46-98292a02de6a,2026-05-19T22:06:07.847Z,"Realtime health advisory update for current heat index.","Mayamot Elementary School, Antipolo City",27.4,85,31.3,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Keep hydration in mind today.","Reduce the duration of outdoor activities during peak heat hours. | Increase water break frequency and check on at-risk students.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",1,"python"
bb38e813-9c2c-495d-a2e8-4abacef92c4b,2026-05-19T22:06:46.162Z,"Give a single-sentence heat advisory for a parent. Current temperature is 27.4°C, heat index is 31.3°C (caution). Condition: broken clouds. Keep it short and practical.","Mayamot Elementary School, Antipolo City",27.4,85,31.3,caution,"Outdoor safety depends on current heat level (caution) at 31.3°C heat index. Keep hydration in mind today.","Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
98b289a7-5bd4-485f-b3e0-38168c9a2271,2026-05-19T22:06:49.805Z,"Realtime heat advisory update.","Mayamot Elementary School, Antipolo City",27.4,85,31.3,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Keep hydration in mind today.","Reduce the duration of outdoor activities during peak heat hours. | Increase water break frequency and check on at-risk students.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",1,"python"
bfe5018f-4a50-471e-898a-69552c2f436a,2026-05-19T22:07:34.777Z,"Realtime health advisory update for current heat index.","Mayamot Elementary School, Antipolo City",27.4,85,31.3,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Stand by for school updates.","Increase water break frequency and check on at-risk students. | Reduce the duration of outdoor activities during peak heat hours.","Watch for dizziness, nausea, or unusual fatigue. | Schedule outdoor activities earlier in the day if possible.",1,"python"
8288240a-27eb-4641-a7c5-e1f4371d5a18,2026-05-19T22:07:45.807Z,"Give a single-sentence heat advisory for a parent. Current temperature is 27.4°C, heat index is 31.3°C (caution). Condition: broken clouds. Keep it short and practical.","Mayamot Elementary School, Antipolo City",27.4,85,31.3,caution,"Outdoor safety depends on current heat level (caution) at 31.3°C heat index. Stand by for school updates.","Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods.","Pause activity immediately if symptoms appear. | Watch for dizziness, fatigue, or headache signs.",0.92,"fallback"
fbf66e34-9ac9-44be-b8bd-c3970f6d4ffc,2026-05-19T22:07:48.068Z,"Realtime heat advisory update.","Mayamot Elementary School, Antipolo City",27.4,85,31.3,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Stand by for school updates.","Increase water break frequency and check on at-risk students. | Reduce the duration of outdoor activities during peak heat hours.","Watch for dizziness, nausea, or unusual fatigue. | Schedule outdoor activities earlier in the day if possible.",1,"python"
8c923cff-a0a2-4d89-818f-8cf2ada23bf8,2026-05-19T22:08:35.060Z,"Realtime health advisory update for current heat index.","Mayamot Elementary School, Antipolo City",27.4,85,31.3,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Avoid peak heat exposure.","Reduce the duration of outdoor activities during peak heat hours. | Increase water break frequency and check on at-risk students.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",1,"python"
dc2b0354-c3be-439f-ab1c-8b61bc067584,2026-05-19T22:30:45.554Z,"Give a single-sentence heat advisory for a parent. Current temperature is 27.7°C, heat index is 31.4°C (caution). Condition: broken clouds. Keep it short and practical.","Mayamot Elementary School, Antipolo City",27.7,80,31.4,caution,"Outdoor safety depends on current heat level (caution) at 31.4°C heat index. Keep hydration in mind today.","Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
f137051b-fd75-4e57-ac42-c24f8af08306,2026-05-19T22:30:46.282Z,"Realtime health advisory update for current heat index.","Mayamot Elementary School, Antipolo City",27.7,80,31.4,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Keep hydration in mind today.","Reduce the duration of outdoor activities during peak heat hours. | Increase water break frequency and check on at-risk students.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",1,"python"
321d50fa-6954-4c43-9556-512a2c60d90e,2026-05-19T22:30:47.718Z,"Realtime heat advisory update.","Mayamot Elementary School, Antipolo City",27.7,80,31.4,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Keep hydration in mind today.","Reduce the duration of outdoor activities during peak heat hours. | Increase water break frequency and check on at-risk students.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",1,"python"
4a7f008e-c053-458d-8644-5c6e569c4a33,2026-05-19T22:31:45.522Z,"Give a single-sentence heat advisory for a parent. Current temperature is 27.7°C, heat index is 31.4°C (caution). Condition: broken clouds. Keep it short and practical.","Mayamot Elementary School, Antipolo City",27.7,80,31.4,caution,"Outdoor safety depends on current heat level (caution) at 31.4°C heat index. Stand by for school updates.","Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods.","Pause activity immediately if symptoms appear. | Watch for dizziness, fatigue, or headache signs.",0.92,"fallback"
468d5170-460f-43ab-89eb-cd6234dbfb85,2026-05-19T22:31:47.528Z,"Realtime health advisory update for current heat index.","Mayamot Elementary School, Antipolo City",27.7,80,31.4,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Stand by for school updates.","Increase water break frequency and check on at-risk students. | Reduce the duration of outdoor activities during peak heat hours.","Watch for dizziness, nausea, or unusual fatigue. | Schedule outdoor activities earlier in the day if possible.",1,"python"
d0b5556e-b94a-43cc-8b66-1133fb2e70ee,2026-05-19T22:31:48.554Z,"Realtime heat advisory update.","Mayamot Elementary School, Antipolo City",27.7,80,31.4,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Stand by for school updates.","Increase water break frequency and check on at-risk students. | Reduce the duration of outdoor activities during peak heat hours.","Watch for dizziness, nausea, or unusual fatigue. | Schedule outdoor activities earlier in the day if possible.",1,"python"
63c73697-25b6-429f-98c2-7f41e87783c6,2026-05-19T22:32:45.666Z,"Give a single-sentence heat advisory for a parent. Current temperature is 27.7°C, heat index is 31.4°C (caution). Condition: broken clouds. Keep it short and practical.","Mayamot Elementary School, Antipolo City",27.7,80,31.4,caution,"Outdoor safety depends on current heat level (caution) at 31.4°C heat index. Avoid peak heat exposure.","Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
d1884cfb-d359-4517-97e9-997395f36d0d,2026-05-19T22:32:47.048Z,"Realtime health advisory update for current heat index.","Mayamot Elementary School, Antipolo City",27.7,80,31.4,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Avoid peak heat exposure.","Reduce the duration of outdoor activities during peak heat hours. | Increase water break frequency and check on at-risk students.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",1,"python"
3d93f7f2-aa8e-424e-af69-8702f791c253,2026-05-19T22:32:48.536Z,"Realtime heat advisory update.","Mayamot Elementary School, Antipolo City",27.7,80,31.4,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Avoid peak heat exposure.","Reduce the duration of outdoor activities during peak heat hours. | Increase water break frequency and check on at-risk students.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",1,"python"
